id;user_id;search_type;company_name;domain;functions;geography;seniority;status;result_url;error_message;excel_file_name;created_at;updated_at;results_per_function
62721d23-179b-48a1-8d09-d527d2110367;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Emploio GmbH;emploio.de;[];Germany;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";processing;;;;2026-01-15 19:02:34.543348+00;2026-01-15 19:02:34.543348+00;15
20ced6a0-4989-46fd-9d8c-c8e9c2692291;bba17cb9-8d78-4503-8b1d-f47a3cd2e4f8;manual;trivago;trivago.com;[];;"[""C-Suite (CXO)"",""Manager""]";completed;20ced6a0-4989-46fd-9d8c-c8e9c2692291_result.xlsx;Error in workflow, the backend team has been notified. Please try again later!;;2026-01-09 09:19:28.030347+00;2026-01-09 09:26:00.735438+00;5
82d7b81b-0b06-4873-8430-862e777378c6;bba17cb9-8d78-4503-8b1d-f47a3cd2e4f8;bulk_people_enrichment;;;;;;completed;82d7b81b-0b06-4873-8430-862e777378c6_result.xlsx;;Bulk_PeopleEnrichment_Template.xlsx;2026-01-09 09:41:28.862141+00;2026-01-09 17:36:25.554888+00;10
773b41ad-c671-4f08-b433-2cf9085129e3;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Emploio GmbH;emploio.de;[];Germany;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";completed;773b41ad-c671-4f08-b433-2cf9085129e3_result.xlsx;;;2026-01-15 19:04:37.001528+00;2026-01-15 19:11:51.244904+00;15
10077c38-85e6-4e6a-92eb-7941b54491a6;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;10077c38-85e6-4e6a-92eb-7941b54491a6_result.xlsx;⚠️ Input exceeds 100 contacts. Please reduce the list.;Batch2_100_Leads_fuer_Enrichment_Test_SL - Main_Data.csv;2026-01-08 10:00:16.278355+00;2026-01-15 19:59:05.473081+00;10
df5c7b96-ad4a-4a9d-9cc8-0308cfe357bf;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Emploio GmbH;emploio.de;[];Germany;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";error;;Error in workflow, the backend team has been notified. Please try again later!;;2026-01-15 19:48:23.593438+00;2026-01-15 19:52:11.924703+00;10
238dd101-4714-4de4-b6a3-c419d46f7ecd;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;238dd101-4714-4de4-b6a3-c419d46f7ecd_result.xlsx;;Enrichment-AWauer(HubspotTasksNoPhoneNR) - Main_Data.csv;2026-01-13 10:59:54.875171+00;2026-01-13 22:13:49.62581+00;10
77e218f8-0090-4646-a9d4-a17fa6e483d0;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Emploio gmbh;emploio.de;[];Germany;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";completed;77e218f8-0090-4646-a9d4-a17fa6e483d0_result.xlsx;Error in workflow, the backend team has been notified. Please try again later!;;2026-01-14 14:59:16.289668+00;2026-01-15 15:23:06.160638+00;25
b502a469-a680-435a-a223-d0b6238b7696;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;b502a469-a680-435a-a223-d0b6238b7696_result.xlsx;Error in workflow, the backend team has been notified. Please try again later!;Final_template_4companies.xlsm;2026-01-15 20:45:38.612313+00;2026-01-15 20:46:49.474949+00;10
7c99a5c3-b3d9-4fd3-b996-a2b19dca490a;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Emploio GmbH;emploio.de;[];Germany;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";completed;7c99a5c3-b3d9-4fd3-b996-a2b19dca490a_result.xlsx;;;2026-01-15 19:55:40.488066+00;2026-01-15 20:01:27.945057+00;10
f13c4ae6-0aa4-4b54-b97d-0a8bd81e1fd4;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;⚠️ Domain or Person Seniority is missing - Please update the fields and try again.;Final_template_4companies.xlsm;2026-01-15 20:19:13.935515+00;2026-01-15 20:19:19.186729+00;10
890fa0fd-b63f-4c08-b4de-7bc1b4ffe5e4;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch4 - Main_Data (1).csv;2026-02-02 10:05:57.517419+00;2026-02-02 10:20:42.815762+00;10
10c3f43e-bbb6-4912-8306-2cd577ab2a37;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;⚠️ Domain or Person Seniority is missing - Please update the fields and try again.;Final_template_2sampleCompanies.xlsm;2026-01-15 20:54:17.196883+00;2026-01-15 20:54:22.718763+00;10
42cc2440-bfff-4664-bd04-9c121bf0325c;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch3 - Main_Data.csv;2026-02-02 08:26:21.418043+00;2026-02-02 08:40:35.572076+00;10
40a4d0f4-1c3e-4b49-9f0e-697f04340e4f;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;40a4d0f4-1c3e-4b49-9f0e-697f04340e4f_result.xlsx;;Final_template_2sampleCompanies.xlsm;2026-01-15 20:55:43.590877+00;2026-01-15 21:01:15.094855+00;10
b2b870cf-9a13-4b3d-bfef-31a78753ab01;26a051b3-bbfc-43f9-aa42-cdb9a6989199;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_withRecordId.xlsx;2026-02-03 18:49:00.164577+00;2026-02-03 19:20:07.483565+00;10
0041fdac-905a-4172-9b8d-56373e8c15c4;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;1-NonexistingCompany.xlsx;2026-01-27 12:41:59.495309+00;2026-01-27 12:42:01.572392+00;10
3b26e1bc-d71e-4a6b-b403-b284204ecee5;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Kopie von Bulk_PeopleEnrichment_Template_ - Main_Data.csv;2026-02-04 08:32:33.951451+00;2026-02-04 08:32:41.008727+00;10
c829ee16-bf4a-4923-8a37-76f8a873c850;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;Copy from BulkSearch_Template - StepStone Leads without Contacts_limited.xlsx;2026-01-25 00:18:55.253617+00;2026-01-25 00:20:18.953529+00;10
0b7e2cd4-6cfc-4ac2-a9cf-769ac229b130;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Markel;markel.com;[];;"[""C-Suite (CXO)"",""Senior Manager"",""Manager"",""Director"",""SVP"",""EVP"",""VP""]";completed;;;;2026-01-25 00:39:04.965559+00;2026-01-25 00:39:18.811424+00;5
cf6ff7b1-ffa3-4b31-9631-7e2ff3f45bc9;bba17cb9-8d78-4503-8b1d-f47a3cd2e4f8;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template.xlsx;2026-02-04 09:36:42.99288+00;2026-02-04 09:38:51.121812+00;10
c3856bb9-b1bd-482d-aa70-4dedcff933ec;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;linkedin_04022026-company_level_mit_ap_2_batch - Main_Data.csv;2026-02-10 08:49:09.75812+00;2026-02-10 10:08:41.474151+00;10
da90f0fd-d9d3-41e6-990d-71cca96fbd16;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;linkedin_04022026-company_level_mit_ap_3_batch - Main_Data.csv;2026-02-10 08:49:13.782493+00;2026-02-10 08:53:19.180209+00;10
6143c67d-c48b-43cc-a548-4292a8d26f51;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Copy of Bulk_PeopleEnrichment_Template.xlsx;2026-02-17 11:23:58.942356+00;2026-02-17 11:28:13.441637+00;10
03a93436-0527-47d7-91ab-fdc8679dbd57;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Bosch;bosch.com;[];Germany;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";error;;Permissible limit exceeded. Please upgrade your quota;;2026-01-16 17:54:12.163187+00;2026-01-16 17:54:23.739351+00;5
78e67e0c-0fdc-4563-843c-7ca65af281f4;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-1-batch (1119) - Main_Data.csv;2026-02-17 08:51:15.042821+00;2026-02-17 09:09:02.823016+00;10
76e91a4f-a974-476e-950b-d171497bb1ba;26a051b3-bbfc-43f9-aa42-cdb9a6989199;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_withRecordId.xlsx;2026-02-03 20:02:55.638966+00;2026-02-03 20:03:05.769144+00;10
0a6842ce-1b7b-4f3e-b39f-f98fdd184684;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-7-batch (1119) - Main_Data.csv;2026-02-17 09:07:52.404595+00;2026-02-17 09:15:49.812365+00;10
8e09ac8a-9d9f-4173-8b30-f6528eb35b97;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_withRecordId.xlsx;2026-02-04 09:13:33.1465+00;2026-02-04 09:13:39.332491+00;10
a335b68a-df72-419e-8589-82fb2ad78566;bba17cb9-8d78-4503-8b1d-f47a3cd2e4f8;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template.xlsx;2026-02-04 09:40:12.483832+00;2026-02-04 09:40:17.439952+00;10
70d5b45b-b216-4f0a-adf3-1b1f1c383edc;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;error;;Error in workflow, the backend team has been notified. Please try again later!;ststone-leads-02022026-batch4 - Main_Data.csv;2026-02-02 08:26:38.51093+00;2026-02-02 08:30:07.655311+00;10
27521349-0939-4055-8393-175d8181626c;4272e641-ed75-4390-8100-98e4ed949581;manual;cisbox;cisbox.com;"[""Human Resources"",""Sales"",""Entrepreneurship""]";Germany;"[""C-Suite (CXO)"",""Owner"",""Partner""]";error;;⚠️ Company found, but no people were returned. Please broaden search parameters and try again. ;;2026-02-12 13:31:32.912383+00;2026-02-12 13:31:44.205732+00;1
c584ca0f-1c4d-487b-9699-b0f49656b9e4;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-11-batch (1119) - Main_Data.csv;2026-02-17 09:18:23.553489+00;2026-02-17 09:27:31.695773+00;10
1f33b46c-a766-40c4-a414-a7bb5809e887;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch5 - Main_Data (1).csv;2026-02-02 10:06:20.587027+00;2026-02-02 10:23:09.728455+00;10
dd8014aa-faaf-4176-bdb6-d1543243ecd9;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;error;;Error in workflow, the backend team has been notified. Please try again later!;Bulk-People-Enrichment-Leads - LinkedIn - Ursprungssuche Loris - 04022026-CompanylvlmitAP - Main_Data.csv;2026-02-12 13:58:58.638433+00;2026-02-12 14:05:27.100242+00;10
4cfa575a-3371-41f3-9f16-7718e9d7579b;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;error;;undefined;Bulk_PeopleEnrichment_Template_new10names.xlsx;2026-01-24 23:59:24.383006+00;2026-01-24 23:59:25.587226+00;10
94745a14-1f3f-4b24-bc8b-50380555a8e2;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-6-batch (1119) - Main_Data.csv;2026-02-17 09:05:47.458159+00;2026-02-17 09:42:03.677072+00;10
b9b67e04-5e15-4c27-9410-c53225e44a51;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Copy of Bulk_PeopleEnrichment_Template (1).xlsx;2026-02-17 11:35:07.033589+00;2026-02-17 11:35:16.85562+00;10
6403cb9c-d92a-4694-a91f-167250ac76be;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;emploio Med - Unternehmen ohne hochrangigen Kontakt - PraktischArzt - Batch 1 - Main_Data.csv;2026-02-25 10:59:18.166346+00;2026-02-25 11:01:50.662498+00;10
b461048f-5c94-43a6-9fb9-de3c284c5597;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;emploio Med - Unternehmen ohne hochrangigen Kontakt - PraktischArzt - Batch 2 - Main_Data.csv;2026-02-25 10:59:31.552432+00;2026-02-25 11:01:52.494344+00;10
a6183097-37dc-4dc2-91d0-d2936cf27a4a;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-7-Batch - Main_Data.csv;2026-02-17 12:58:55.598825+00;2026-02-17 13:05:27.578553+00;10
7635fc60-bd31-453e-a161-a7a43bcce265;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;error;;undefined;Bulk_PeopleEnrichment_Template_new10names.xlsx;2026-01-24 19:22:37.931312+00;2026-01-24 19:22:39.275017+00;10
1620740c-9a3f-4acb-a28f-32215f580252;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;processing;;;Copy from BulkSearch_Template - StepStone Leads without Contacts - Main_Data.csv;2026-01-23 13:57:37.306051+00;2026-01-23 13:57:37.306051+00;10
17cb8186-fa5e-4fea-b5f5-d6cfb711a83b;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;processing;;;Clay Outputs without Contact Information but with Jobposting (49) - Main_Data.csv;2026-01-23 14:08:36.62741+00;2026-01-23 14:08:36.62741+00;10
d12848ae-e16d-4c44-ae94-16a065d942e3;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;error;;undefined;Bulk_PeopleEnrichment_Template_new10names.xlsx;2026-01-25 00:00:34.713723+00;2026-01-25 00:00:35.892342+00;10
e9470415-db4b-413d-b315-aa3f935375d7;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;error;;Permissible credit limit exceeded. Please upgrade your quota.;Bulk_PeopleEnrichment_Template_new10names.xlsx;2026-01-25 00:06:18.604722+00;2026-01-25 00:06:19.802727+00;10
9a15e2a4-07c6-4255-8f71-ec9a08bdc0ef;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;"⚠️ Domain is missing.
Please update the fields and try again.

Domain missing in:
 - Sr No: 50 | Row index: 85 | Company: Global Changer Tribe gUG";Copy from BulkSearch_Template - StepStone Leads without Contacts.xlsx;2026-01-25 00:09:20.199228+00;2026-01-25 00:09:23.944162+00;10
d75ac1f4-81e8-4e83-89bb-ab065fbb672e;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;"⚠️ Person Seniority is missing.
Please update the fields and try again.

Person Seniority missing in:
 - Sr No: null | Row index: 10 | Company: null
 - Sr No: null | Row index: 11 | Company: null
 - Sr No: null | Row index: 12 | Company: null
 - Sr No: null | Row index: 13 | Company: null
 - Sr No: null | Row index: 14 | Company: null
 - Sr No: null | Row index: 15 | Company: null
 - Sr No: null | Row index: 16 | Company: null
 - Sr No: null | Row index: 17 | Company: null
 - Sr No: null | Row index: 18 | Company: null
 - Sr No: null | Row index: 19 | Company: null
 - Sr No: null | Row index: 20 | Company: null
 - Sr No: null | Row index: 21 | Company: null
 - Sr No: null | Row index: 22 | Company: null
 - Sr No: null | Row index: 23 | Company: null
 - Sr No: null | Row index: 24 | Company: null
 - Sr No: null | Row index: 25 | Company: null
 - Sr No: null | Row index: 26 | Company: null
 - Sr No: null | Row index: 27 | Company: null
 - Sr No: null | Row index: 28 | Company: null
 - Sr No: null | Row index: 29 | Company: null
 - Sr No: null | Row index: 30 | Company: null
 - Sr No: null | Row index: 31 | Company: null
 - Sr No: null | Row index: 32 | Company: null
 - Sr No: null | Row index: 33 | Company: null
 - Sr No: null | Row index: 34 | Company: null
 - Sr No: null | Row index: 35 | Company: null
 - Sr No: null | Row index: 36 | Company: null
 - Sr No: null | Row index: 37 | Company: null
 - Sr No: null | Row index: 38 | Company: null
 - Sr No: null | Row index: 39 | Company: null
 - Sr No: null | Row index: 40 | Company: null
 - Sr No: null | Row index: 41 | Company: null
 - Sr No: null | Row index: 42 | Company: null
 - Sr No: null | Row index: 43 | Company: null
 - Sr No: null | Row index: 44 | Company: null
 - Sr No: null | Row index: 45 | Company: null
 - Sr No: null | Row index: 46 | Company: null
 - Sr No: null | Row index: 47 | Company: null
 - Sr No: null | Row index: 48 | Company: null
 - Sr No: null | Row index: 49 | Company: null
 - Sr No: null | Row index: 50 | Company: null
 - Sr No: null | Row index: 51 | Company: null
 - Sr No: null | Row index: 52 | Company: null";Copy from BulkSearch_Template - StepStone Leads without Contacts_limited.xlsx;2026-01-25 00:12:01.552388+00;2026-01-25 00:12:02.879355+00;10
a67f5cdd-8a09-4a5c-947b-c455084d51ef;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;processing;;;411-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025 - Main_Data.csv;2026-01-25 10:03:30.637191+00;2026-01-25 10:03:30.637191+00;10
b5cc9ef8-4103-4769-ac22-63b7535a28c4;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;processing;;;300-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025 - Main_Data.csv;2026-01-25 10:10:30.826853+00;2026-01-25 10:10:30.826853+00;10
026d145d-90ca-4767-94e5-696068a0858e;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;300-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-25 12:50:03.364501+00;2026-01-25 12:50:03.364501+00;10
056a303e-65f7-44da-a656-8ee0c23db518;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-30 13:40:35.394417+00;2026-01-30 13:40:51.126899+00;10
a7f7c5ae-f789-4973-bda2-ba16139aafa8;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;5-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-25 17:13:02.397172+00;2026-01-25 17:43:45.819132+00;10
cda97136-777a-4f55-9944-a038e78e4b29;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;101-200-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-25 19:52:07.363259+00;2026-01-25 19:57:39.984765+00;10
8eac27e3-93d1-4aad-a614-82842e77b29c;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;⚠️ Company limit exceeded. You can process a maximum of 100 companies per request. Please reduce your input and try again.;test_new.xlsx;2026-01-26 11:34:44.999249+00;2026-01-26 11:39:28.744501+00;10
f0653ae9-925b-462f-9fdf-06ff868a544a;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-26 12:06:22.771148+00;2026-01-26 12:06:35.95329+00;10
50e43094-d04f-4cc9-a984-9494f1983953;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-27 10:24:34.535087+00;2026-01-27 10:24:51.262672+00;10
dc709f9b-e829-41d7-959a-dfdf4bad7e6d;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;error;;⚠️ Company limit exceeded. You can process a maximum of 100 companies per request. Please reduce your input and try again.;StepStone-Sales-Only-Vertriebsleiter-höhere-Stellen-IT-27012026-#8-first100 - Main_Data.csv;2026-01-27 10:56:23.094742+00;2026-01-27 10:56:24.045127+00;10
8c044d17-2654-4924-b806-012868422b49;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;File1_201-300-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:22:23.168947+00;2026-02-02 09:31:57.574246+00;10
e28aceb1-2568-417c-ac53-3126b1273c67;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;StepStone-Sales-Only-Vertriebsleiter-höhere-Stellen-IT-27012026-#8-third5 - Main_Data.csv;2026-01-27 11:16:17.414109+00;2026-01-27 12:41:04.023621+00;10
221b4f2a-910e-44d7-af93-8707a8740a8e;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_withRecordId.xlsx;2026-02-03 20:09:21.776182+00;2026-02-03 20:09:27.77093+00;10
ad5ef2e0-5be6-41ce-abc4-51d80e93011d;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-2-batch (1119) - Main_Data.csv;2026-02-17 08:54:38.771036+00;2026-02-17 08:59:33.216914+00;10
bc8887f0-d66f-4b55-af0d-021517bcd684;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:53:07.557679+00;2026-02-02 09:53:19.048543+00;10
f25016b3-184a-4858-9ef4-c22e9e7e46a6;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_withRecordId.xlsx;2026-02-04 09:15:27.708441+00;2026-02-04 09:15:35.896763+00;10
8f3d04af-9d92-434d-8e35-d1378b187770;64f6912f-e055-4fc7-a94c-fd1c395a125f;bulk_people_enrichment;;;;;;error;;Permissible credit limit exceeded. Please upgrade your quota.;Bulk_PeopleEnrichment-Entsorgungstalente - Main_Data.csv;2026-02-04 10:58:36.348964+00;2026-02-04 10:58:37.544529+00;10
5c4769cd-c69d-4d96-bb6f-d78d9ddad997;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;1-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 13:23:39.05892+00;2026-02-02 13:23:48.105318+00;10
5b099432-e34a-404e-8f25-69db1db7a97b;26a051b3-bbfc-43f9-aa42-cdb9a6989199;manual;Bosch;bosch.com;[];;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";completed;;;;2026-01-30 19:28:58.784385+00;2026-01-30 19:29:12.663059+00;1
d95cd7fc-6ea2-4772-955a-0bca55f2286a;64f6912f-e055-4fc7-a94c-fd1c395a125f;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment-Entsorgungstalente - Main_Data.csv;2026-02-04 10:58:59.988761+00;2026-02-04 11:06:26.362396+00;10
79bc18c5-2e50-4f30-b0a5-5f4caf871a66;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-8-batch (1119) - Main_Data.csv;2026-02-17 09:09:30.866383+00;2026-02-17 09:16:44.144754+00;10
0e498bea-7312-4e52-9cdd-3f86acba4363;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;error;;Error in workflow, the backend team has been notified. Please try again later!;ststone-leads-02022026-batch5 - Main_Data.csv;2026-02-02 08:26:52.899485+00;2026-02-02 08:30:07.558425+00;10
3e01ab6a-bf40-428c-9471-6fc66bf74212;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:13:57.45121+00;2026-02-02 09:13:58.917781+00;10
bb0052b6-e2a2-4807-954f-2f6909a2821e;4272e641-ed75-4390-8100-98e4ed949581;manual;cisbox GmbH;cisbox.com;[];Germany;"[""Partner"",""C-Suite (CXO)"",""Owner""]";completed;;;;2026-02-12 13:33:26.149816+00;2026-02-12 13:33:34.067563+00;1
6f9ec87f-8dd1-4053-8904-58173d63ed55;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;File1_0-100-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:21:18.437821+00;2026-02-02 09:23:50.071042+00;10
ad45f03e-7839-488c-8cf7-a57d4b42d8f9;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Leads - LinkedIn - Ursprungssuche Loris - 04022026-Leads_Ursprungssuche_minus_angereicherte_Liste - Main_Data.csv;2026-02-13 08:40:38.278606+00;2026-02-13 08:51:55.741113+00;10
eb7be2e2-f764-45dc-a99c-f5e8708c95c9;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-1-Batch - Main_Data.csv;2026-02-17 13:00:47.299277+00;2026-02-17 13:21:25.341148+00;10
3810781d-747e-4852-8dbd-35cfe9b3da9a;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-12-batch (1119) - Main_Data.csv;2026-02-17 09:19:23.42808+00;2026-02-17 09:20:35.915817+00;10
d4edd53d-6ee6-472e-bca2-18cdfbe7e3ef;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-11-Batch - Main_Data.csv;2026-02-17 12:44:31.028716+00;2026-02-17 12:45:32.29289+00;10
4296f164-8a88-4276-bf92-c1312f80ccfb;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;5-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-25 17:45:09.013712+00;2026-01-25 17:49:08.538569+00;10
cc393c1f-752b-47d8-b653-ebc3b256dc47;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;random_del_later.xlsx;2026-01-26 09:03:44.311924+00;2026-01-26 09:03:57.622804+00;10
